p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
8.81833271491983e-236	1.25523316585858	0.99	0.63	2.95749242592981e-231	IL7R	c2
2.54237858160362e-201	0.519254496169325	1	0.999	8.52662928698222e-197	RPLP1	c2
2.2604296641413e-186	1.02552441829505	0.997	0.829	7.58102900759709e-182	FOS	c2
1.51794812023718e-184	0.98117239345152	0.982	0.617	5.09089440565146e-180	ANXA1	c2
1.54072258057432e-182	1.31515571908033	0.762	0.32	5.16727539073015e-178	CD40LG	c2
2.02898977105459e-177	0.441246792803383	1	0.999	6.80482589416287e-173	EEF1A1	c2
1.67571325415565e-163	0.463675176290262	1	0.999	5.62000711178721e-159	TPT1	c2
4.85654376477238e-157	0.435579995110907	1	0.998	1.62878764782936e-152	RPS14	c2
2.37552997700158e-150	0.40964849661614	1	0.999	7.96705243686788e-146	RPL10	c2
1.59873830307488e-148	0.972149949125528	0.907	0.535	5.36184852085255e-144	KLRB1	c2
8.64699000623612e-143	0.751812679617703	0.997	0.914	2.90002750829147e-138	VIM	c2
4.42479906582523e-135	0.369433279094816	1	0.999	1.48398911069646e-130	RPS27A	c2
2.52968543154246e-134	0.774616981767689	0.99	0.848	8.48405900030709e-130	S100A4	c2
2.6367658583735e-133	-4.98726211378191	0.02	0.411	8.84318533581304e-129	CD8B	c2
6.03166101409104e-127	-3.80895268393196	0.062	0.445	2.02289847090585e-122	TIGIT	c2
1.27709725717658e-125	-4.29472706720299	0.083	0.446	4.28312878111882e-121	CD8A	c2
2.41688466795935e-124	0.467363093859782	1	0.997	8.10574779940207e-120	RPLP0	c2
4.87806608609467e-124	0.343440705944277	1	0.998	1.63600580395443e-119	RPS3	c2
5.87412233731509e-118	0.358616473457571	1	0.998	1.97006314948874e-113	RPL32	c2
5.95575966803834e-116	0.829544635747043	0.928	0.732	1.9974426774667e-111	S100A11	c2
6.01946018920933e-112	0.361850600654874	1	0.997	2.01880655825703e-107	RPS25	c2
2.28073331755373e-109	0.359786710146954	1	0.999	7.64912340041169e-105	RPS12	c2
2.68097276138474e-109	0.378016121041202	1	0.999	8.99144644713213e-105	RPL34	c2
2.91488075106765e-108	-3.13802279984489	0.092	0.441	9.77592706293067e-104	CTLA4	c2
3.40844509555023e-108	1.11620160174034	0.691	0.378	1.14312431614564e-103	LGALS3	c2
2.04917817752498e-106	0.475590823051632	0.999	0.98	6.87253377178328e-102	EEF1B2	c2
1.89554671799434e-103	1.62181015408303	0.421	0.16	6.35728458280943e-99	MYBL1	c2
1.07469850139588e-102	-3.97959469354334	0.034	0.364	3.6043238339815e-98	DUSP4	c2
4.10983030763995e-102	-4.54602264916049	0.048	0.373	1.37835488857629e-97	HLA-DRB1	c2
2.60193225884325e-101	0.662228553090591	0.983	0.869	8.72636040970849e-97	IFITM2	c2
9.37808654228383e-101	0.373475199219401	1	0.996	3.14522266455115e-96	RPL3	c2
3.75826434780812e-100	0.342692213909475	1	0.997	1.26044669696789e-95	RPL39	c2
2.12762780617312e-99	-4.03246806769312	0.036	0.357	7.13563813634342e-95	CD38	c2
8.63889060346316e-99	1.28351988952406	0.327	0.104	2.89731113058947e-94	IL2	c2
2.55527294068553e-93	-7.27631094648006	0.017	0.315	8.56987438847112e-89	GZMB	c2
8.92958809227611e-93	0.344479217936722	1	0.997	2.99480525438756e-88	RPS18	c2
9.76582668799905e-93	0.302067602624248	1	0.997	3.27526295462112e-88	RPS3A	c2
1.28021978689126e-92	0.641333862576945	0.891	0.615	4.29360112127591e-88	FOSB	c2
1.62219585849597e-92	1.90408426953453	0.24	0.062	5.44052047022378e-88	PLCB1	c2
6.9280722558314e-92	0.281495987437351	1	0.998	2.32353687316073e-87	RPS23	c2
4.56477926728484e-91	-3.92841889551551	0.043	0.346	1.53093567066199e-86	HLA-DPB1	c2
2.64972970288442e-90	0.312541235593158	1	0.997	8.88666347753378e-86	RPLP2	c2
3.10193443475506e-87	0.354005566552764	1	0.993	1.04032677072815e-82	RPL9	c2
2.95261720672444e-86	-6.03538203037466	0.009	0.289	9.90248758791243e-82	KLRD1	c2
1.78501236803334e-85	-1.58745209102111	0.886	0.906	5.98657447991021e-81	CD74	c2
4.467163223937e-85	0.286875635176992	1	0.998	1.49819720204399e-80	RPL30	c2
5.02984749428356e-85	-3.44411626709082	0.28	0.507	1.68691025263282e-80	NKG7	c2
