p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_ref_annotations
2.08944681693389e-46	9.26175303525405	0.018	0	7.00758673463287e-42	BOC	NK
2.08944681693389e-46	9.26175303525405	0.018	0	7.00758673463287e-42	AL391684.1	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	AL357556.4	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	LINC01907	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	RBMS3-AS3	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	SEMA3F	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	PPEF2	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	AC096711.2	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	AC091887.1	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	MESTIT1	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	SMIM10L2B	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	AC137834.2	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	AL160035.1	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	JPH4	NK
2.08944681693389e-46	8.6767905345329	0.018	0	7.00758673463287e-42	AC007673.1	NK
2.7810892887585e-34	5.36866823917057	0.055	0.001	9.32721725663825e-30	TCN1	NK
7.82420718712459e-24	8.26175303525405	0.018	0	2.62408260641785e-19	MARCKS	NK
7.89600476731985e-24	7.6767905345329	0.018	0	2.64816207886373e-19	FOXP1-AS1	NK
7.89600476731985e-24	7.6767905345329	0.018	0	2.64816207886373e-19	AC080013.1	NK
7.89600476731985e-24	7.6767905345329	0.018	0	2.64816207886373e-19	AL136309.4	NK
7.89600476731985e-24	7.6767905345329	0.018	0	2.64816207886373e-19	ARHGAP20	NK
7.89600476731985e-24	7.6767905345329	0.018	0	2.64816207886373e-19	AL161756.3	NK
7.89600476731985e-24	7.6767905345329	0.018	0	2.64816207886373e-19	RDH12	NK
7.89600476731985e-24	7.6767905345329	0.018	0	2.64816207886373e-19	KCNQ2	NK
7.89600476731985e-24	7.6767905345329	0.018	0	2.64816207886373e-19	ADGRE3	NK
7.89600476731985e-24	7.6767905345329	0.018	0	2.64816207886373e-19	TRPM2-AS	NK
6.84618681354927e-21	6.26175303525405	0.036	0.001	2.29607413352815e-16	COL23A1	NK
7.10596504696505e-19	6.09182803381174	0.036	0.001	2.38319855745114e-14	MGAT3	NK
5.04126399242986e-17	-3.82006324285514	0.055	0.684	1.69073911778113e-12	CD27	NK
6.92509553826503e-17	3.87506748055462	0.164	0.017	2.32253854162333e-12	TYROBP	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	TMEM200B	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	TIE1	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	LY75-CD302	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	AL353804.1	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	AP000777.3	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	AC025031.2	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	MUCL1	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	ADAMTS7	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	ASPHD1	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	AC116348.2	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	AC119396.2	NK
2.88683887339006e-16	7.09182803381174	0.018	0	9.6818802135756e-12	AC022150.1	NK
7.13422599558094e-16	-1.64032941363793	0.6	0.93	2.39267671439794e-11	CD2	NK
7.88080785672292e-16	4.80232141661676	0.036	0.001	2.64306533898773e-11	IL17RB	NK
5.08803190949463e-15	3.13445788640298	0.273	0.048	1.70642414180631e-10	KIR2DL4	NK
8.14253026002584e-15	4.20647059975286	0.127	0.012	2.73084179860747e-10	SH2D1B	NK
1.09260126491425e-14	6.09182803381174	0.036	0.001	3.6643661222694e-10	EGFL6	NK
1.09264560650691e-13	5.86943561247529	0.036	0.001	3.66451483510287e-09	LDB2	NK
1.12108759627287e-13	5.56131331711296	0.036	0.001	3.75990358037995e-09	NANOS1	NK
1.12684779933262e-13	5.45439811319645	0.036	0.001	3.77922214940175e-09	SIX4	NK
1.12964278016349e-12	4.63239641517444	0.055	0.003	3.7885959561123e-08	CCNJL	NK
1.81928536056133e-12	6.6767905345329	0.018	0	6.10151924225058e-08	REELD1	NK
1.81928536056133e-12	6.6767905345329	0.018	0	6.10151924225058e-08	AL357874.2	NK
1.81928536056133e-12	6.6767905345329	0.018	0	6.10151924225058e-08	SAMD15	NK
1.81928536056133e-12	6.6767905345329	0.018	0	6.10151924225058e-08	LINC01637	NK
1.82761098680049e-12	6.35486243964553	0.018	0	6.1294417275315e-08	TRAJ48	NK
5.03070796406884e-12	-1.6691428956461	0.927	0.976	1.68719883698941e-07	CD52	NK
8.81207216150693e-12	2.58227293574861	0.182	0.028	2.95539276152619e-07	LYN	NK
1.32337809475042e-11	3.29468692461614	0.091	0.008	4.43834545417397e-07	TRDV3	NK
6.33815869471519e-11	3.2059283351192	0.164	0.025	2.12569166303358e-06	FCER1G	NK
8.95992241674922e-11	5.09182803381174	0.036	0.001	3.00497878012935e-06	TRIM54	NK
1.28216837055346e-10	-1.54855869062113	0.273	0.729	4.30013628116219e-06	CD6	NK
3.10629359517488e-10	-3.93161831456744	0.018	0.468	1.04178874594975e-05	CD28	NK
