Gene	Expression
1	B2M	177.288737295405
2	MALAT1	129.734972645507
3	EEF1A1	117.583090221054
4	CCL4	116.390945310195
5	TMSB4X	107.791920225187
6	ACTB	99.1208519707172
7	MT-CO1	80.0577564978063
8	HLA-B	78.9727332650584
9	RPL10	75.9869976840855
10	RPLP1	72.1741362133628
11	RPS15A	70.8839386999457
12	RPS27	65.3632310057796
13	CCL5	64.723488815111
14	RPL28	64.4253029288752
15	MT-CO2	62.3154083591713
16	RPS12	61.7804701971844
17	RPL13	59.1740425013615
18	GNLY	56.7742021720197
19	RPS3	49.1999746185446
20	RPL30	48.3744799619693
21	RPS19	47.8170030553709
22	HLA-A	45.5533767304929
23	RPS27A	43.7775862772286
24	RPL19	42.9664072662193
25	TPT1	42.3176417296169
26	RPL32	40.7875325497169
27	MT-CO3	39.672103381028
28	RPL11	39.3883383413659
29	RPS18	38.6640506498653
30	RPS8	37.9877882991701
31	RPL18A	37.878458478034
32	TMSB10	37.5439236623936
33	RPL26	37.3452079241611
34	RPS3A	37.337721845442
35	RPS14	37.1829899519597
36	RPS4X	36.5156531467259
37	RPS15	36.2577253621423
38	RPL39	35.6555627577699
39	RPL7A	34.8676309130669
40	RPS2	34.1666644751718
41	RPS7	33.6385461529711
42	RPL34	33.3895299443435
43	RPS23	32.7589258715822
44	RPS24	32.6555142388832
45	HLA-C	32.6405704563395
46	RPS28	32.3473188461073
47	ACTG1	32.2261096730918
48	PFN1	31.7625157268908
49	MT-ND4L	31.3141309473427
50	NKG7	30.4638025517782
51	RPL29	30.3881404357459
52	RPL37	28.8856677480861
53	MT-ATP6	28.8654312515775
54	RPL18	28.8083451014906
55	CD74	28.699333043378
56	RPL6	27.9485252908726
57	RPL35A	27.2627467394031
58	RPS6	27.1831111592466
59	FAU	26.990776799563
60	MT-CYB	26.9228442367038
61	FTH1	26.8598678830912
62	RPL23A	26.8108843546799
63	RPS25	26.6385965616704
64	RPS13	26.5818182729992
65	RPLP2	26.4891360983172
66	RPS26	25.9905211807287
67	IL32	25.8821828780667
68	RPL14	25.8614229021416
69	RPLP0	25.8197190166888
70	RPL3	25.6157111331627
71	RPL12	25.3164135778728
72	BTG1	24.4616174445392
73	DUSP2	24.1234224953337
74	GAPDH	23.8097454778269
75	RPL8	23.5910774807771
76	SH3BGRL3	23.3215304265801
77	RPSA	23.0694446433114
78	CD52	22.894087872975
79	RACK1	22.49785738651
80	RPL15	22.3183194648966
81	PTMA	21.969268141124
82	EIF1	21.8429166651326
83	ZFP36L2	21.5736448456742
84	RPL17	21.4263053288527
85	CCL4L2	20.9971105805161
86	PTPRCAP	20.7253393229926
87	MT-ATP8	20.6463772796792
88	JUNB	19.2329459749817
89	RPL5	19.0564192147686
90	H3F3B	18.6793181900513
91	HLA-E	18.6685863817796
92	RPS16	18.5949522954262
