Gene	Expression
1	ACTB	217.090656214774
2	TMSB4X	148.885416592834
3	B2M	117.812787428877
4	EEF1A1	98.4792808294933
5	RPLP1	84.7162048463096
6	MT-CO1	82.4745113154505
7	MT-CO2	77.6514790866422
8	GAPDH	75.1357163819282
9	PFN1	63.6290345190705
10	TMSB10	56.6861103514677
11	ACTG1	55.1322217590492
12	MT-CO3	53.6357612878796
13	RPL10	53.4590793670811
14	GNLY	52.1964267560103
15	RPL28	51.863958575668
16	HLA-B	51.5828009766009
17	RPS12	50.2033803918574
18	PTMA	47.6706812437801
19	RPLP0	47.4176839997192
20	RPL13	47.0623034411619
21	RPS15A	45.0559321994934
22	RPS2	44.316953326181
23	RPS19	42.6121049624713
24	RPS3	41.4460664720521
25	RPS8	39.8035353017946
26	RPS18	39.0394737997718
27	MALAT1	38.6660779114158
28	RPL19	36.921335432788
29	RPL32	36.728445217112
30	TPT1	36.1719487575664
31	RPS4X	35.1439730225483
32	CCL4	34.5822114303894
33	RPS3A	34.3280518449458
34	RPS27	34.3042917885796
35	RPL18A	34.0485020678339
36	IL32	33.4437738701554
37	MT-ND4L	33.3492095384897
38	CFL1	33.1094507125657
39	RPS27A	32.004036845094
40	RPSA	31.9820504643899
41	RPS6	31.8935023340842
42	MT-ATP6	31.4557785563764
43	RPL7A	31.1661296335425
44	RPL11	31.1526669783833
45	SH3BGRL3	31.1387512469735
46	RPS15	31.082004452872
47	CCL5	30.613610658587
48	RPS23	30.4655460258097
49	RPL26	28.96625058209
50	PPIA	28.9604149252644
51	RPS24	28.4118339464559
52	RPS7	27.9115798363889
53	RPL30	27.8149656838758
54	RPS14	27.7623525898224
55	GZMB	27.7213544953826
56	MT-CYB	27.0353288069585
57	RPL29	26.6931756528694
58	RPL39	25.9206754293587
59	HLA-A	25.8334433167432
60	RPL15	25.6588885695925
61	CD52	25.5852173006025
62	RPL37	25.4547284793703
63	RPL8	25.4381011113062
64	COTL1	25.2985482880716
65	GZMA	25.1842220033191
66	RPL3	25.0498450957253
67	RPS28	24.9747187721462
68	RPL12	24.7823251567043
69	RPL18	24.7659345000964
70	RPL6	24.5804933929862
71	RPS13	24.2447812163903
72	RPLP2	24.003089928083
73	CD74	23.3250594228461
74	FTH1	22.934408418533
75	MT-ATP8	22.9029792830301
76	RPL23A	22.7463314681664
77	ARHGDIB	21.4404258317651
78	RPL14	21.4120424857428
79	RPL34	21.238114847915
80	HSPA8	21.1048968086695
81	RPS16	20.5163828896814
82	RPS26	20.332662790164
83	RPS25	20.266830235618
84	CORO1A	20.0486497779943
85	RACK1	19.9542069945253
86	FTL	19.8829128204615
87	RPS9	19.8219010487107
88	MYL6	19.8038311256843
89	RPL17	19.6570981421793
90	HLA-C	19.6424293405077
91	HMGN2	19.3506975722654
92	RPS5	19.2568770090171
93	RPL35A	18.9769817560472
94	FAU	18.0038508458362
95	RPS21	17.7134501654477
96	RPL5	17.663840715644
97	RPL10A	17.5876309676495
98	S100A4	17.5612470297793
99	HSP90AA1	17.3845861904199
100	VIM	17.1145122236147
101	RPL35	17.0755945316927
102	HMGB1	16.8302888000439
103	NKG7	15.711494453858
104	TUBA1B	15.6361930970038
105	RPL36	15.5127255503567
106	RPL13A	15.3290580428682
107	RPL37A	15.093121339034
108	H3F3B	14.8553376090611
109	RPL24	14.6666412649581
110	RPL41	14.5871226567323
111	RPL4	14.5855641207731
112	HNRNPA1	14.5012395508004
113	SERF2	14.4784614758224
114	RPL21	14.40136108099
115	NACA	14.3150389922137
116	ARPC2	13.8590618300114
117	RAC2	13.7202731954371
118	NPM1	13.4936922450866
119	ARPC1B	13.4647320264183
120	UBA52	13.1508865918423
121	CHCHD2	12.6786822327422
122	HNRNPA2B1	12.559623517896
123	EIF1	12.5444806437219
124	RPL22	12.5172766664145
125	YBX1	12.4855528850724
126	ATP5F1E	12.369302715656
127	CD7	12.2665748415921
128	MT-ND3	12.2247117171702
129	BTF3	12.1230974039045
130	MT-ND1	11.8715459504635
131	SRGN	11.8626640126346
132	H3F3A	11.7211896498705
133	MT-ND5	11.6767074076888
134	RPL9	11.6345275132173
135	RPS29	11.364335592529
136	RPL27	11.3583258971118
137	CD8A	11.3248411363013
138	EEF1B2	11.3175680372347
139	PABPC1	11.3131391072643
140	PTPRCAP	11.1248827333914
141	CRIP1	10.9472637544254
142	CD3E	10.9368809448632
143	CALM1	10.923911969586
144	TPI1	10.4851876616253
145	FOS	10.3513413626824
146	EEF2	10.2431494217973
147	UBC	10.2190887347149
148	TUBB	10.0465774425665
149	SLC25A5	10.019001852641
150	HSP90AB1	9.98111395835269
151	MYL12A	9.95042508837304
152	RAN	9.87460720362065
153	CD3D	9.85659739812556
154	LDHA	9.84169531017477
155	OAZ1	9.78266647420233
156	RPL7	9.7761275360611
157	H2AFZ	9.71645387300032
158	ATP5MG	9.65366780955567
159	ARPC3	9.47033773216994
160	ZFP36	9.42515712589383
161	CD69	9.42161860959001
162	MIF	9.31325944337576
163	CYBA	9.28005849322146
164	EEF1G	9.18364808271181
165	EEF1D	9.1686630270829
166	LDHB	9.15138015097485
167	ATP5MC2	9.13807594269558
168	STMN1	9.10986382311063
169	PSME2	9.06398929142614
170	RHOA	9.03073394250318
171	CLIC1	8.8716327977895
172	PPIB	8.77192490513595
173	COX4I1	8.57813073066844
174	DUSP2	8.56243473220391
175	PSME1	8.55199384421844
176	ENO1	8.46147540015737
177	S100A6	8.39340255964528
178	RARRES3	8.31965112738892
179	HINT1	8.29429289020345
180	PPDPF	8.22776274882145
181	SUB1	8.22461826433357
182	TMA7	8.21724244885821
183	ZFP36L2	8.15612203257466
184	RPL31	8.08298231116368
185	MT2A	7.89514911407068
186	PCBP1	7.84514914387604
187	JUNB	7.75183587624036
188	SUMO2	7.74425525073355
189	IFITM1	7.71482044598491
190	RPL27A	7.59175947420548
191	PTPRC	7.53714913299888
192	LSP1	7.53693924412828
193	PSMB9	7.51893187589374
194	ATP5MC3	7.4827602985762
195	SLC25A6	7.36600955098457
196	SRP14	7.3267388725745
197	CNN2	7.29411637684757
198	COX6A1	7.12969743406287
199	CALR	7.12943823792554
200	RPS11	7.12424330232498
201	HNRNPF	7.10113541930136
202	LCP1	7.08706487707317
203	CD99	7.07107374026956
204	TNFAIP3	7.05405690938876
205	TAGLN2	6.97766748857303
206	PKM	6.90920795736788
207	COX8A	6.85292391300033
208	YWHAZ	6.78918360579314
209	DUT	6.78895522235898
210	HLA-E	6.67111754516472
211	TPM3	6.60156793393234
212	BTG1	6.58135412505766
213	SRSF7	6.55039984384708
214	COX7C	6.54965819329563
215	NME2	6.5004764072669
216	COX6C	6.43578652252989
