p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_ref_annotations
1.90211230035229e-148	10.3954002488638	0.062	0	6.37930423292152e-144	AC092198.1	B naive
1.90211230035229e-148	10.3954002488638	0.062	0	6.37930423292152e-144	GRID1	B naive
1.90211230035229e-148	10.3954002488638	0.062	0	6.37930423292152e-144	AL157756.1	B naive
1.90211230035229e-148	10.3954002488638	0.062	0	6.37930423292152e-144	MEIOB	B naive
1.90211230035229e-148	10.3954002488638	0.062	0	6.37930423292152e-144	TBC1D22A-AS1	B naive
3.84603811722998e-113	5.17300782752737	1	0.029	1.28988426375659e-108	CD72	B naive
5.54526270551893e-75	9.39540024886382	0.062	0	1.85977020617694e-70	AC010761.1	B naive
5.54526270551893e-75	9.39540024886382	0.062	0	1.85977020617694e-70	ATCAY	B naive
1.86134580508909e-50	8.81043774814267	0.062	0	6.24258156110779e-46	LONRF2	B naive
1.86134580508909e-50	8.81043774814267	0.062	0	6.24258156110779e-46	ASS1	B naive
1.86134580508909e-50	8.81043774814267	0.062	0	6.24258156110779e-46	NCAM1-AS1	B naive
1.86134580508909e-50	8.81043774814267	0.062	0	6.24258156110779e-46	AL162274.1	B naive
1.86134580508909e-50	8.81043774814267	0.062	0	6.24258156110779e-46	ADAMTS7	B naive
3.55696178166331e-38	8.39540024886382	0.062	0	1.19293384233424e-33	COBLL1	B naive
3.55696178166331e-38	8.39540024886382	0.062	0	1.19293384233424e-33	AC027271.1	B naive
3.55696178166331e-38	8.39540024886382	0.062	0	1.19293384233424e-33	KCNRG	B naive
3.55696178166331e-38	8.39540024886382	0.062	0	1.19293384233424e-33	AKAP6	B naive
3.55696178166331e-38	8.39540024886382	0.062	0	1.19293384233424e-33	WFIKKN1	B naive
8.52486324537362e-31	8.07347215397646	0.062	0	2.85906863523341e-26	C1orf220	B naive
8.52486324537362e-31	8.07347215397646	0.062	0	2.85906863523341e-26	LINC01303	B naive
8.52486324537362e-31	8.07347215397646	0.062	0	2.85906863523341e-26	AC099508.1	B naive
8.52486324537362e-31	8.07347215397646	0.062	0	2.85906863523341e-26	AC005696.2	B naive
