p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_ref_annotations
3.99215370198294e-284	5.22548245570661	1	0.028	1.33888850857104e-279	CD72	B naive
2.78036707087e-60	9.06749838521083	0.024	0	9.3247950822838e-56	MIR137HG	B naive
2.78036707087e-60	9.06749838521083	0.024	0	9.3247950822838e-56	LINC02245	B naive
2.78036707087e-60	9.06749838521083	0.024	0	9.3247950822838e-56	AC092198.1	B naive
2.78036707087e-60	9.06749838521083	0.024	0	9.3247950822838e-56	GRID1	B naive
2.78036707087e-60	9.06749838521083	0.024	0	9.3247950822838e-56	AL157756.1	B naive
2.78036707087e-60	9.06749838521083	0.024	0	9.3247950822838e-56	MEIOB	B naive
2.78036707087e-60	9.06749838521083	0.024	0	9.3247950822838e-56	TBC1D22A-AS1	B naive
1.33777358859847e-34	7.06749838521083	0.048	0	4.48662506144155e-30	SOX18	B naive
8.50715901172917e-31	8.06749838521083	0.024	0	2.85313098935373e-26	AL033527.4	B naive
8.50715901172917e-31	8.06749838521083	0.024	0	2.85313098935373e-26	DNAJB5-DT	B naive
8.50715901172917e-31	8.06749838521083	0.024	0	2.85313098935373e-26	PLAU	B naive
8.50715901172917e-31	8.06749838521083	0.024	0	2.85313098935373e-26	PROZ	B naive
8.50715901172917e-31	8.06749838521083	0.024	0	2.85313098935373e-26	AL137002.1	B naive
8.50715901172917e-31	8.06749838521083	0.024	0	2.85313098935373e-26	AC015712.2	B naive
8.50715901172917e-31	8.06749838521083	0.024	0	2.85313098935373e-26	AC010761.1	B naive
8.50715901172917e-31	8.06749838521083	0.024	0	2.85313098935373e-26	ATCAY	B naive
6.24767634332347e-21	7.48253588448967	0.024	0	2.09534569202383e-16	LONRF2	B naive
6.24767634332347e-21	7.48253588448967	0.024	0	2.09534569202383e-16	ASS1	B naive
6.24767634332347e-21	7.48253588448967	0.024	0	2.09534569202383e-16	NCAM1-AS1	B naive
6.24767634332347e-21	7.48253588448967	0.024	0	2.09534569202383e-16	AKAP6	B naive
6.24767634332347e-21	7.48253588448967	0.024	0	2.09534569202383e-16	ADAMTS7	B naive
6.24767634332347e-21	7.48253588448967	0.024	0	2.09534569202383e-16	SCGB1B2P	B naive
5.5484204768838e-16	6.65246088593199	0.024	0	1.86082925953729e-11	SCIMP	B naive
5.58166849060728e-16	7.06749838521083	0.024	0	1.87197997837987e-11	COBLL1	B naive
5.58166849060728e-16	7.06749838521083	0.024	0	1.87197997837987e-11	AC027271.1	B naive
5.58166849060728e-16	7.06749838521083	0.024	0	1.87197997837987e-11	AL121936.1	B naive
5.58166849060728e-16	7.06749838521083	0.024	0	1.87197997837987e-11	GUCA1B	B naive
5.58166849060728e-16	7.06749838521083	0.024	0	1.87197997837987e-11	AL162274.1	B naive
5.58166849060728e-16	7.06749838521083	0.024	0	1.87197997837987e-11	PABPC3	B naive
5.58166849060728e-16	7.06749838521083	0.024	0	1.87197997837987e-11	KCNRG	B naive
5.58166849060728e-16	7.06749838521083	0.024	0	1.87197997837987e-11	WFIKKN1	B naive
5.3465791303194e-13	6.74557029032347	0.024	0	1.79313570872652e-08	SPX	B naive
5.3465791303194e-13	6.74557029032347	0.024	0	1.79313570872652e-08	LINC01303	B naive
5.3465791303194e-13	6.74557029032347	0.024	0	1.79313570872652e-08	AC005696.2	B naive
5.3465791303194e-13	6.74557029032347	0.024	0	1.79313570872652e-08	AC005580.1	B naive
5.3465791303194e-13	6.74557029032347	0.024	0	1.79313570872652e-08	NCAM2	B naive
1.39383045635856e-12	5.4045333724884	0.048	0.002	4.67462858453534e-08	AL356019.2	B naive
5.28041959367386e-11	6.48253588448967	0.024	0	1.77094712332634e-06	C1orf220	B naive
5.28041959367386e-11	6.48253588448967	0.024	0	1.77094712332634e-06	AL162431.2	B naive
5.28041959367386e-11	6.48253588448967	0.024	0	1.77094712332634e-06	ATP6V1G3	B naive
5.28041959367386e-11	6.48253588448967	0.024	0	1.77094712332634e-06	AC009812.3	B naive
5.28041959367386e-11	6.48253588448967	0.024	0	1.77094712332634e-06	IFT74-AS1	B naive
5.28041959367386e-11	6.48253588448967	0.024	0	1.77094712332634e-06	AP000759.1	B naive
5.28041959367386e-11	6.48253588448967	0.024	0	1.77094712332634e-06	CTBP2	B naive
5.28041959367386e-11	6.48253588448967	0.024	0	1.77094712332634e-06	AC099508.1	B naive
5.28041959367386e-11	6.48253588448967	0.024	0	1.77094712332634e-06	AC106037.2	B naive
1.42027641880989e-09	6.26014346315322	0.024	0.001	4.76332305340459e-05	AC011747.2	B naive
1.42027641880989e-09	6.26014346315322	0.024	0.001	4.76332305340459e-05	GSDME	B naive
1.42027641880989e-09	6.26014346315322	0.024	0.001	4.76332305340459e-05	SLC9A5	B naive
1.65687356233894e-08	7.38942648009819	0.024	0.001	0.000555682255337232	TGM2	B naive
1.69188620410202e-08	6.06749838521083	0.024	0.001	0.000567424795131736	AC099568.2	B naive
1.69188620410202e-08	6.06749838521083	0.024	0.001	0.000567424795131736	AC080013.6	B naive
1.69188620410202e-08	6.06749838521083	0.024	0.001	0.000567424795131736	CMYA5	B naive
1.69188620410202e-08	6.06749838521083	0.024	0.001	0.000567424795131736	AP000424.2	B naive
1.69188620410202e-08	6.06749838521083	0.024	0.001	0.000567424795131736	CCDC62	B naive
1.04134680398288e-07	3.86362605184518	0.071	0.006	0.00349246891119778	KRT86	B naive
1.16985773863345e-07	5.89757338376852	0.024	0.001	0.00392346888382885	TTC34	B naive
1.16985773863345e-07	5.89757338376852	0.024	0.001	0.00392346888382885	AC022087.1	B naive
